"Kodrova";86;"FC6C0DA7-2502-43D1-A391-4211B62E904D";"14,5414942639509";"46,0691507508133"
"Žito";87;"B07588E3-4402-4799-9274-957A4FB65C11";"14,5452580430306";"46,0699275349816"
"Žito";88;"CA44927E-23B7-4166-84B2-EC8B21E3ABAF";"14,5467393442049";"46,0698226895654"
"Nove Jarše";89;"24C139A6-343F-464C-8929-6BF3A6F04973";"14,5485729761228";"46,0703728882305"
"Nove Jarše";91;"54B1B241-95C2-4065-9956-2F33865E929A";"14,5515665144951";"46,0698108442042"
"Litostroj";92;"C210B431-B88B-4CE6-8B43-16DEA0A245E9";"14,4897878646969";"46,0768907967737"
"Slovenija avto";93;"D7C9C757-8C85-4BED-83AF-7E8F9B93A9AB";"14,4864309997404";"46,0739381204314"
"Križanke";94;"6761C132-14EC-47DB-B3E4-4F912C45B3F1";"14,5016451401323";"46,0462959189535"
"Križanke";95;"17F7D12A-5B50-433F-B4B4-CF9EB458663C";"14,5021824108121";"46,0459610063461"
"Gornji trg";96;"3F38F54E-EDF4-4837-96F9-CE2B1D6449BE";"14,5063616966418";"46,0459373831064"
"Gornji trg";97;"EB656566-B698-429F-BDAC-354C2157F310";"14,5064869358443";"46,0457408698752"
"Privoz";98;"C52658A0-A853-4356-914D-9E019DA0A985";"14,5113775201499";"46,0440087305618"
"Privoz";99;"845A54CD-4866-4091-9778-7CBDC61F82BB";"14,5116395329957";"46,0436871390557"
"test";"1_";"1E4042FB-A770-475F-B754-45F51D5AD6A8";"14,5376672744751";"46,0779190063477"
"Strelišče";100;"5A513A92-56DF-447B-84C5-B49A47F8C9A9";"14,5171085645323";"46,0393406347181"
"Ljubljana";1000;"8D7EF35B-7B0B-4CB7-88DD-C37239DDAD75";"14,50926066654";"46,0577499504063"
"Strelišče";101;"1066347E-3E32-4C7D-9198-E81F41BBCF3E";"14,5176450608338";"46,0386440849511"
"Rakovnik";102;"6D09C213-F9CD-4233-A765-A71F3D9118A9";"14,5229852606273";"46,03622560865"
"Rakovnik";103;"1D46689C-2F57-46E5-AED4-394C3AAD769D";"14,5237769348064";"46,0356131885114"
"Akademija";104;"6CBDB2A9-2107-452C-96AD-755753A26839";"14,52924188551";"46,0321902788228"
"Akademija";105;"472F7104-0FFB-4EE0-BBB4-EF5026863CAD";"14,5290982905482";"46,0320795364951"
"Peruzzijeva";106;"A129BC93-158C-4D3D-8513-DC76543EAF33";"14,532655721019";"46,0299221276014"
"Peruzzijeva";107;"74EBE607-1AB4-4D21-88A5-27B909307A59";"14,5317593452538";"46,0302659686408"
"Gornji Rudnik";108;"99EDCE07-3A11-490B-8183-6A9D42955A96";"14,5354591916259";"46,0283415248652"
"Gornji Rudnik";109;"5FE4DECA-4FFB-4748-B238-DF62FDFA8DEE";"14,5355323015909";"46,0280429889558"
"Spodnji Rudnik";110;"37BD44E0-0D92-4D76-AAD2-977D0F34DBF5";"14,5401874811351";"46,0236765791319"
"Ljubljana Orlova";1101;"64703D69-8F9E-4B03-BA01-53DEAD7E4858";"14,5168585849915";"46,0386171645458"
"Ljubljana Livada";1102;"F0B047F8-CFC9-481D-946A-B61A8CFD67E0";"14,5117149118082";"46,0336466612509"
"Ljubljana Iški most";1103;"2777468E-890B-4D19-B4EF-0ECB35CB0D18";"14,5104267657147";"46,0200051488582"
"Barje";1104;"9158CE49-8DD3-43EF-81A4-73B043C70E86";"14,5123391910457";"46,013998316205"
"Hauptmanca";1105;"30CEC2A8-C081-4996-9267-692ACAAE19C5";"14,517016039602";"45,999621718428"
